match_key,match_date,season,top_disposal_player_id,top_disposal_player_id_value,top_goal_kicker_player_id,top_goal_kicker_player_id_value,top_fantasy_player_id,top_fantasy_player_id_value
1987-05-01|6|Carlton Blues|Sydney Swans,1987-05-01,1987,45380.0,22.0,45879.0,2.0,45380,81
1987-05-02|6|Brisbane Bears|Collingwood Magpies,1987-05-02,1987,45386.0,21.0,45386.0,2.0,45386,88
1987-05-02|6|Essendon Bombers|Geelong Cats,1987-05-02,1987,45867.0,21.0,45335.0,4.0,45867,95
1987-05-02|6|Melbourne Demons|Richmond Tigers,1987-05-02,1987,45698.0,15.0,45698.0,3.0,45698,86
1987-05-02|6|St Kilda Saints|Western Bulldogs,1987-05-02,1987,45831.0,17.0,45682.0,1.0,45682,72
1987-05-03|6|Fitzroy Lions|Hawthorn Hawks,1987-05-03,1987,45361.0,17.0,,,45361,60
1987-05-03|6|North Melbourne Kangaroos|West Coast Eagles,1987-05-03,1987,45702.0,28.0,45670.0,3.0,45702,107
1987-05-08|7|Brisbane Bears|West Coast Eagles,1987-05-08,1987,45702.0,27.0,45702.0,1.0,45702,113
1987-05-09|7|Carlton Blues|Geelong Cats,1987-05-09,1987,45380.0,29.0,45867.0,2.0,45380,123
1987-05-09|7|Collingwood Magpies|Melbourne Demons,1987-05-09,1987,45386.0,22.0,45698.0,1.0,45386,83
1987-05-09|7|Essendon Bombers|Fitzroy Lions,1987-05-09,1987,45852.0,14.0,45335.0,1.0,45852,77
1987-05-09|7|Richmond Tigers|St Kilda Saints,1987-05-09,1987,45393.0,17.0,45679.0,6.0,45679,102
1987-05-15|8|Fitzroy Lions|Sydney Swans,1987-05-15,1987,45361.0,15.0,,,45361,56
1987-05-16|8|Collingwood Magpies|Essendon Bombers,1987-05-16,1987,45386.0,14.0,45335.0,3.0,45852,68
1987-05-16|8|Geelong Cats|Hawthorn Hawks,1987-05-16,1987,45867.0,17.0,45867.0,1.0,45867,88
1987-05-16|8|Melbourne Demons|Western Bulldogs,1987-05-16,1987,45672.0,22.0,45698.0,1.0,45698,62
1987-05-16|8|St Kilda Saints|West Coast Eagles,1987-05-16,1987,45679.0,16.0,45679.0,7.0,45679,118
1987-05-17|8|Brisbane Bears|Richmond Tigers,1987-05-17,1987,45840.0,11.0,,,45840,38
1987-05-17|8|Carlton Blues|North Melbourne Kangaroos,1987-05-17,1987,45380.0,17.0,45380.0,1.0,45380,49
1987-05-23|9|Brisbane Bears|Western Bulldogs,1987-05-23,1987,45672.0,15.0,,,45672,43
1987-05-23|9|Carlton Blues|Fitzroy Lions,1987-05-23,1987,45380.0,16.0,45380.0,1.0,45380,63
1987-05-23|9|Collingwood Magpies|St Kilda Saints,1987-05-23,1987,45831.0,22.0,45679.0,2.0,45831,94
1987-05-23|9|Essendon Bombers|Hawthorn Hawks,1987-05-23,1987,45945.0,5.0,45335.0,1.0,45945,36
1987-05-24|9|Geelong Cats|Sydney Swans,1987-05-24,1987,45867.0,12.0,,,45867,37
1987-05-24|9|Melbourne Demons|West Coast Eagles,1987-05-24,1987,45698.0,21.0,45698.0,3.0,45698,104
1987-05-30|10|Brisbane Bears|Carlton Blues,1987-05-30,1987,45380.0,32.0,45380.0,2.0,45380,137
1987-05-30|10|Essendon Bombers|Melbourne Demons,1987-05-30,1987,45852.0,15.0,45698.0,4.0,45852,102
1987-05-30|10|Fitzroy Lions|Western Bulldogs,1987-05-30,1987,45672.0,17.0,45672.0,1.0,45672,66
1987-05-30|10|Geelong Cats|Richmond Tigers,1987-05-30,1987,45867.0,7.0,,,45867,27
1987-05-30|10|Hawthorn Hawks|St Kilda Saints,1987-05-30,1987,45393.0,14.0,45679.0,5.0,45679,82
1987-06-01|10|Collingwood Magpies|West Coast Eagles,1987-06-01,1987,45702.0,16.0,45702.0,1.0,45702,86
1987-06-06|11|Essendon Bombers|St Kilda Saints,1987-06-06,1987,45831.0,15.0,45679.0,9.0,45679,103
1987-06-06|11|West Coast Eagles|Western Bulldogs,1987-06-06,1987,45702.0,20.0,45670.0,2.0,45702,76
1987-06-07|11|Brisbane Bears|Sydney Swans,1987-06-07,1987,45840.0,9.0,,,45840,28
1987-06-08|11|Carlton Blues|Melbourne Demons,1987-06-08,1987,45380.0,25.0,45380.0,1.0,45380,97
1987-06-08|11|Collingwood Magpies|Geelong Cats,1987-06-08,1987,45386.0,14.0,,,45386,57
1987-06-08|11|Fitzroy Lions|Richmond Tigers,1987-06-08,1987,45361.0,7.0,,,45361,20
1987-06-12|12|Essendon Bombers|North Melbourne Kangaroos,1987-06-12,1987,45852.0,11.0,45852.0,1.0,45852,58
1987-06-13|12|Carlton Blues|St Kilda Saints,1987-06-13,1987,45380.0,31.0,45679.0,3.0,45380,119
1987-06-13|12|Collingwood Magpies|Fitzroy Lions,1987-06-13,1987,45386.0,15.0,,,45386,55
1987-06-13|12|Geelong Cats|West Coast Eagles,1987-06-13,1987,45670.0,15.0,,,45670,65
1987-06-13|12|Melbourne Demons|Sydney Swans,1987-06-13,1987,45690.0,9.0,45698.0,2.0,45698,78
1987-06-13|12|Richmond Tigers|Western Bulldogs,1987-06-13,1987,45672.0,10.0,45672.0,1.0,45672,45
1987-06-14|12|Brisbane Bears|Hawthorn Hawks,1987-06-14,1987,45840.0,4.0,,,45840,11
1987-06-19|13|Fitzroy Lions|West Coast Eagles,1987-06-19,1987,45702.0,32.0,45702.0,2.0,45702,135
1987-06-20|13|Brisbane Bears|Essendon Bombers,1987-06-20,1987,45840.0,8.0,,,45840,33
1987-06-20|13|Carlton Blues|Richmond Tigers,1987-06-20,1987,45380.0,16.0,,,45380,61
1987-06-20|13|Collingwood Magpies|North Melbourne Kangaroos,1987-06-20,1987,45386.0,16.0,,,45386,62
1987-06-20|13|Geelong Cats|Western Bulldogs,1987-06-20,1987,45672.0,30.0,45906.0,1.0,45672,90
1987-06-20|13|Hawthorn Hawks|Melbourne Demons,1987-06-20,1987,45698.0,10.0,,,45698,35
1987-06-21|13|St Kilda Saints|Sydney Swans,1987-06-21,1987,45831.0,19.0,45682.0,4.0,45831,79
1987-06-26|14|Collingwood Magpies|Sydney Swans,1987-06-26,1987,45386.0,18.0,45386.0,2.0,45386,64
1987-06-27|14|Carlton Blues|Hawthorn Hawks,1987-06-27,1987,45380.0,22.0,,,45380,59
1987-06-27|14|Essendon Bombers|Western Bulldogs,1987-06-27,1987,45672.0,18.0,45672.0,1.0,45672,64
1987-06-27|14|Fitzroy Lions|Melbourne Demons,1987-06-27,1987,45698.0,20.0,,,45698,58
1987-06-27|14|Geelong Cats|St Kilda Saints,1987-06-27,1987,45393.0,23.0,45679.0,1.0,45682,111
1987-06-27|14|Richmond Tigers|West Coast Eagles,1987-06-27,1987,45702.0,21.0,,,45702,81
1987-07-03|15|Essendon Bombers|West Coast Eagles,1987-07-03,1987,45852.0,22.0,45852.0,11.0,45852,165
1987-07-04|15|Fitzroy Lions|St Kilda Saints,1987-07-04,1987,45393.0,24.0,45679.0,5.0,45679,100
1987-07-04|15|Melbourne Demons|North Melbourne Kangaroos,1987-07-04,1987,45698.0,16.0,45698.0,1.0,45698,61
1987-07-04|15|Sydney Swans|Western Bulldogs,1987-07-04,1987,45672.0,7.0,,,45672,19
1987-07-05|15|Brisbane Bears|Geelong Cats,1987-07-05,1987,45906.0,9.0,,,45906,37
1987-07-10|17|Carlton Blues|West Coast Eagles,1987-07-10,1987,45670.0,27.0,,,45702,91
1987-07-11|16|Essendon Bombers|Richmond Tigers,1987-07-11,1987,45852.0,15.0,45852.0,9.0,45852,136
1987-07-11|16|Fitzroy Lions|North Melbourne Kangaroos,1987-07-11,1987,45877.0,4.0,,,45877,38
1987-07-12|16|Brisbane Bears|St Kilda Saints,1987-07-12,1987,45393.0,18.0,45679.0,8.0,45682,119
1987-07-18|16|Carlton Blues|Western Bulldogs,1987-07-18,1987,45380.0,17.0,45879.0,2.0,45879,47
1987-07-18|16|Collingwood Magpies|Hawthorn Hawks,1987-07-18,1987,45386.0,16.0,,,45386,50
1987-07-18|17|Geelong Cats|North Melbourne Kangaroos,1987-07-18,1987,45906.0,19.0,45906.0,1.0,45906,67
1987-07-18|17|Melbourne Demons|St Kilda Saints,1987-07-18,1987,45831.0,23.0,45679.0,9.0,45679,141
1987-07-19|16|Sydney Swans|West Coast Eagles,1987-07-19,1987,45702.0,22.0,,,45702,81
1987-07-25|16|Geelong Cats|Melbourne Demons,1987-07-25,1987,45939.0,16.0,45939.0,1.0,45939,49
1987-07-25|17|Collingwood Magpies|Richmond Tigers,1987-07-25,1987,45386.0,12.0,,,45386,41
1987-07-26|17|Essendon Bombers|Sydney Swans,1987-07-26,1987,45852.0,8.0,45852.0,1.0,45852,41
1987-08-01|18|Brisbane Bears|Melbourne Demons,1987-08-01,1987,45939.0,17.0,45690.0,1.0,45939,56
1987-08-01|18|Carlton Blues|Essendon Bombers,1987-08-01,1987,45380.0,27.0,45852.0,4.0,45380,88
1987-08-01|18|Collingwood Magpies|Western Bulldogs,1987-08-01,1987,45672.0,14.0,45672.0,1.0,45672,50
1987-08-01|18|Fitzroy Lions|Geelong Cats,1987-08-01,1987,45906.0,18.0,45867.0,1.0,45906,61
1987-08-01|18|North Melbourne Kangaroos|St Kilda Saints,1987-08-01,1987,45393.0,23.0,45679.0,8.0,45679,124
1987-08-02|18|Hawthorn Hawks|West Coast Eagles,1987-08-02,1987,45702.0,30.0,45670.0,4.0,45702,110
1987-08-07|19|North Melbourne Kangaroos|West Coast Eagles,1987-08-07,1987,45702.0,7.0,45670.0,5.0,45670,91
1987-08-08|19|Carlton Blues|Sydney Swans,1987-08-08,1987,45380.0,27.0,45879.0,2.0,45380,94
1987-08-08|19|Essendon Bombers|Geelong Cats,1987-08-08,1987,45867.0,20.0,45852.0,3.0,45852,79
1987-08-08|19|Melbourne Demons|Richmond Tigers,1987-08-08,1987,45698.0,20.0,45698.0,4.0,45698,98
1987-08-08|19|St Kilda Saints|Western Bulldogs,1987-08-08,1987,45831.0,21.0,45679.0,8.0,45679,119
1987-08-09|19|Brisbane Bears|Collingwood Magpies,1987-08-09,1987,45840.0,8.0,,,45455,21
1987-08-15|20|Carlton Blues|Geelong Cats,1987-08-15,1987,45380.0,23.0,,,45380,84
1987-08-15|20|Collingwood Magpies|Melbourne Demons,1987-08-15,1987,45698.0,20.0,45698.0,3.0,45698,96
1987-08-15|20|Essendon Bombers|Fitzroy Lions,1987-08-15,1987,45852.0,11.0,45852.0,1.0,45852,57
1987-08-15|20|North Melbourne Kangaroos|Western Bulldogs,1987-08-15,1987,45650.0,13.0,,,45650,49
1987-08-15|20|Richmond Tigers|St Kilda Saints,1987-08-15,1987,45393.0,17.0,45679.0,3.0,45682,50
1987-08-16|20|Brisbane Bears|West Coast Eagles,1987-08-16,1987,45670.0,19.0,45670.0,2.0,45670,103
1987-08-21|21|Melbourne Demons|West Coast Eagles,1987-08-21,1987,45939.0,28.0,45698.0,1.0,45939,119
1987-08-22|21|Carlton Blues|Fitzroy Lions,1987-08-22,1987,45380.0,27.0,45380.0,2.0,45380,94
1987-08-22|21|Collingwood Magpies|St Kilda Saints,1987-08-22,1987,45393.0,21.0,45679.0,8.0,45679,138
1987-08-22|21|Essendon Bombers|Hawthorn Hawks,1987-08-22,1987,45945.0,12.0,,,45852,64
1987-08-23|21|Brisbane Bears|Western Bulldogs,1987-08-23,1987,45650.0,16.0,45650.0,2.0,45650,56
1987-08-23|21|Geelong Cats|Sydney Swans,1987-08-23,1987,45478.0,12.0,45478.0,1.0,45478,58
1987-08-29|22|Carlton Blues|North Melbourne Kangaroos,1987-08-29,1987,45380.0,25.0,45380.0,2.0,45380,91
1987-08-29|22|Geelong Cats|Hawthorn Hawks,1987-08-29,1987,45596.0,21.0,45906.0,2.0,45596,80
1987-08-29|22|Melbourne Demons|Western Bulldogs,1987-08-29,1987,45939.0,11.0,45650.0,2.0,45650,45
1987-08-30|22|Collingwood Magpies|Essendon Bombers,1987-08-30,1987,45455.0,17.0,,,45455,58
1987-08-30|22|St Kilda Saints|West Coast Eagles,1987-08-30,1987,45393.0,27.0,45670.0,7.0,45670,111
1987-09-06|EF|Melbourne Demons|North Melbourne Kangaroos,1987-09-06,1987,45939.0,18.0,45939.0,1.0,45939,71
1987-09-12|SF|Carlton Blues|Hawthorn Hawks,1987-09-12,1987,45380.0,19.0,,,45380,75
1987-09-13|SF|Melbourne Demons|Sydney Swans,1987-09-13,1987,45939.0,15.0,45939.0,2.0,45939,48
1987-09-19|PF|Hawthorn Hawks|Melbourne Demons,1987-09-19,1987,45939.0,18.0,45939.0,1.0,45939,84
1987-09-26|GF|Carlton Blues|Hawthorn Hawks,1987-09-26,1987,45380.0,17.0,45380.0,3.0,45380,64
1988-04-02|1|Carlton Blues|Hawthorn Hawks,1988-04-02,1988,45380.0,23.0,45879.0,3.0,45380,95
1988-04-02|1|Essendon Bombers|North Melbourne Kangaroos,1988-04-02,1988,45352.0,24.0,45852.0,7.0,45852,96
1988-04-02|1|Geelong Cats|West Coast Eagles,1988-04-02,1988,45867.0,23.0,45478.0,1.0,45867,75
1988-04-03|1|Brisbane Bears|Collingwood Magpies,1988-04-03,1988,45455.0,15.0,,,45455,52
1988-04-04|1|Fitzroy Lions|St Kilda Saints,1988-04-04,1988,45393.0,22.0,45679.0,4.0,45393,81
1988-04-04|1|Melbourne Demons|Richmond Tigers,1988-04-04,1988,45698.0,17.0,45698.0,4.0,45698,97
1988-04-04|1|Sydney Swans|Western Bulldogs,1988-04-04,1988,45597.0,13.0,,,45597,35
1988-04-08|2|Essendon Bombers|West Coast Eagles,1988-04-08,1988,45702.0,25.0,45352.0,1.0,45702,85
1988-04-09|2|Brisbane Bears|Carlton Blues,1988-04-09,1988,45380.0,18.0,,,45380,68
1988-04-09|2|Collingwood Magpies|Fitzroy Lions,1988-04-09,1988,45361.0,19.0,,,45361,58
1988-04-09|2|Geelong Cats|North Melbourne Kangaroos,1988-04-09,1988,45867.0,30.0,45867.0,2.0,45867,101
1988-04-09|2|Hawthorn Hawks|Richmond Tigers,1988-04-09,1988,45661.0,18.0,,,45661,73
1988-04-09|2|Melbourne Demons|Western Bulldogs,1988-04-09,1988,45698.0,19.0,45698.0,2.0,45698,76
1988-04-10|2|St Kilda Saints|Sydney Swans,1988-04-10,1988,45393.0,22.0,,,45393,80
1988-04-16|3|Carlton Blues|Essendon Bombers,1988-04-16,1988,45352.0,20.0,45352.0,2.0,45380,78
1988-04-16|3|Collingwood Magpies|Richmond Tigers,1988-04-16,1988,45661.0,27.0,45661.0,2.0,45661,101
1988-04-16|3|Fitzroy Lions|Western Bulldogs,1988-04-16,1988,45695.0,15.0,45695.0,2.0,45695,92
1988-04-16|3|Geelong Cats|Melbourne Demons,1988-04-16,1988,45867.0,23.0,,,45867,90
1988-04-16|3|North Melbourne Kangaroos|St Kilda Saints,1988-04-16,1988,45709.0,21.0,45682.0,2.0,45831,73
1988-04-17|3|Brisbane Bears|West Coast Eagles,1988-04-17,1988,45702.0,28.0,45702.0,2.0,45702,120
1988-04-22|4|Brisbane Bears|Melbourne Demons,1988-04-22,1988,45698.0,12.0,45698.0,1.0,45698,44
1988-04-23|4|Collingwood Magpies|West Coast Eagles,1988-04-23,1988,45386.0,29.0,,,45386,100
1988-04-23|4|Fitzroy Lions|Hawthorn Hawks,1988-04-23,1988,45695.0,9.0,45695.0,4.0,45695,82
1988-04-23|4|North Melbourne Kangaroos|Western Bulldogs,1988-04-23,1988,45320.0,28.0,45684.0,4.0,45320,85
1988-04-24|4|Carlton Blues|Sydney Swans,1988-04-24,1988,45380.0,19.0,45380.0,2.0,45380,82
1988-04-25|4|Essendon Bombers|St Kilda Saints,1988-04-25,1988,45352.0,26.0,45352.0,3.0,45352,120
1988-04-25|4|Geelong Cats|Richmond Tigers,1988-04-25,1988,45478.0,26.0,45478.0,2.0,45478,108
1988-04-29|5|West Coast Eagles|Western Bulldogs,1988-04-29,1988,45650.0,20.0,45650.0,1.0,45702,93
1988-04-30|5|Brisbane Bears|St Kilda Saints,1988-04-30,1988,45831.0,18.0,45679.0,5.0,45682,106
1988-04-30|5|Carlton Blues|Collingwood Magpies,1988-04-30,1988,45380.0,25.0,45380.0,1.0,45380,83
1988-04-30|5|Essendon Bombers|Geelong Cats,1988-04-30,1988,45478.0,22.0,45906.0,3.0,45478,94
1988-04-30|5|Fitzroy Lions|Richmond Tigers,1988-04-30,1988,45361.0,19.0,,,45361,72
1988-04-30|5|Hawthorn Hawks|North Melbourne Kangaroos,1988-04-30,1988,45320.0,21.0,45684.0,1.0,45320,63
1988-05-01|5|Melbourne Demons|Sydney Swans,1988-05-01,1988,45698.0,20.0,45698.0,4.0,45698,117
1988-05-06|6|North Melbourne Kangaroos|West Coast Eagles,1988-05-06,1988,45320.0,18.0,45670.0,5.0,45670,64
1988-05-07|6|Carlton Blues|St Kilda Saints,1988-05-07,1988,45831.0,27.0,45679.0,3.0,45831,84
1988-05-07|6|Collingwood Magpies|Hawthorn Hawks,1988-05-07,1988,45386.0,17.0,45386.0,1.0,45386,66
1988-05-07|6|Essendon Bombers|Melbourne Demons,1988-05-07,1988,45352.0,21.0,45698.0,3.0,45352,77
1988-05-07|6|Richmond Tigers|Western Bulldogs,1988-05-07,1988,45650.0,21.0,45650.0,1.0,45650,74
1988-05-08|6|Brisbane Bears|Fitzroy Lions,1988-05-08,1988,45361.0,21.0,45695.0,4.0,45361,84
1988-05-08|6|Geelong Cats|Sydney Swans,1988-05-08,1988,45867.0,25.0,45867.0,2.0,45867,100
1988-05-13|7|St Kilda Saints|West Coast Eagles,1988-05-13,1988,45393.0,23.0,45670.0,4.0,45728,93
1988-05-14|7|Carlton Blues|Geelong Cats,1988-05-14,1988,45380.0,35.0,45906.0,3.0,45380,130
1988-05-14|7|Collingwood Magpies|Essendon Bombers,1988-05-14,1988,45386.0,20.0,45352.0,1.0,45386,82
1988-05-14|7|Fitzroy Lions|Sydney Swans,1988-05-14,1988,45361.0,18.0,,,45361,64
1988-05-14|7|Hawthorn Hawks|Melbourne Demons,1988-05-14,1988,45512.0,19.0,45512.0,1.0,45512,81
1988-05-15|7|Brisbane Bears|Western Bulldogs,1988-05-15,1988,45650.0,24.0,,,45650,68
1988-05-15|7|North Melbourne Kangaroos|Richmond Tigers,1988-05-15,1988,45661.0,24.0,45320.0,2.0,45320,80
1988-05-21|8|Carlton Blues|North Melbourne Kangaroos,1988-05-21,1988,45380.0,31.0,45879.0,2.0,45380,111
1988-05-21|8|Collingwood Magpies|Western Bulldogs,1988-05-21,1988,45386.0,23.0,45386.0,1.0,45386,79
1988-05-21|8|Essendon Bombers|Richmond Tigers,1988-05-21,1988,45352.0,21.0,45352.0,2.0,45352,99
1988-05-21|8|Fitzroy Lions|Melbourne Demons,1988-05-21,1988,45361.0,26.0,,,45361,92
1988-05-22|8|Geelong Cats|St Kilda Saints,1988-05-22,1988,45867.0,33.0,45679.0,7.0,45867,119
1988-05-22|8|Hawthorn Hawks|West Coast Eagles,1988-05-22,1988,45550.0,22.0,45670.0,1.0,45550,85
1988-05-27|9|Brisbane Bears|Essendon Bombers,1988-05-27,1988,45352.0,15.0,45852.0,5.0,45852,91
1988-05-28|9|Collingwood Magpies|North Melbourne Kangaroos,1988-05-28,1988,45455.0,10.0,45320.0,1.0,45386,63
1988-05-28|9|Fitzroy Lions|Geelong Cats,1988-05-28,1988,45478.0,33.0,45867.0,3.0,45867,136
1988-05-28|9|Hawthorn Hawks|Western Bulldogs,1988-05-28,1988,45550.0,13.0,,,45550,56
1988-05-28|9|Melbourne Demons|St Kilda Saints,1988-05-28,1988,45393.0,17.0,45679.0,7.0,45679,119
1988-05-28|9|Richmond Tigers|Sydney Swans,1988-05-28,1988,45661.0,13.0,,,45661,35
1988-05-29|9|Carlton Blues|West Coast Eagles,1988-05-29,1988,45380.0,32.0,45380.0,1.0,45380,119
1988-06-03|10|Essendon Bombers|Sydney Swans,1988-06-03,1988,45852.0,17.0,45852.0,3.0,45852,72
1988-06-04|10|Carlton Blues|Western Bulldogs,1988-06-04,1988,45380.0,23.0,,,45380,81
1988-06-04|10|Collingwood Magpies|Melbourne Demons,1988-06-04,1988,45386.0,29.0,,,45386,101
1988-06-04|10|Fitzroy Lions|North Melbourne Kangaroos,1988-06-04,1988,45709.0,16.0,45695.0,3.0,45361,69
1988-06-04|10|Hawthorn Hawks|St Kilda Saints,1988-06-04,1988,45393.0,29.0,45679.0,9.0,45679,159
1988-06-05|10|Brisbane Bears|Geelong Cats,1988-06-05,1988,45478.0,27.0,45478.0,1.0,45478,102
1988-06-05|10|Richmond Tigers|West Coast Eagles,1988-06-05,1988,45702.0,29.0,45702.0,1.0,45702,103
1988-06-10|11|North Melbourne Kangaroos|Sydney Swans,1988-06-10,1988,45709.0,15.0,,,45709,48
1988-06-11|11|Carlton Blues|Fitzroy Lions,1988-06-11,1988,45380.0,37.0,45695.0,2.0,45380,138
1988-06-11|11|St Kilda Saints|Western Bulldogs,1988-06-11,1988,45393.0,23.0,45682.0,1.0,45682,76
1988-06-12|11|Brisbane Bears|Richmond Tigers,1988-06-12,1988,45661.0,19.0,,,45661,47
1988-06-13|11|Collingwood Magpies|Geelong Cats,1988-06-13,1988,45478.0,30.0,45478.0,1.0,45478,102
1988-06-13|11|Essendon Bombers|Hawthorn Hawks,1988-06-13,1988,45852.0,12.0,45852.0,1.0,45852,58
1988-06-13|11|Melbourne Demons|West Coast Eagles,1988-06-13,1988,45702.0,23.0,,,45698,80
1988-06-17|12|Carlton Blues|Richmond Tigers,1988-06-17,1988,45380.0,24.0,,,45380,90
1988-06-18|12|Collingwood Magpies|St Kilda Saints,1988-06-18,1988,45455.0,27.0,,,45455,84
1988-06-18|12|Essendon Bombers|Fitzroy Lions,1988-06-18,1988,45361.0,18.0,45361.0,2.0,45852,70
1988-06-18|12|Geelong Cats|Western Bulldogs,1988-06-18,1988,45478.0,18.0,,,45478,72
1988-06-18|12|Melbourne Demons|North Melbourne Kangaroos,1988-06-18,1988,45709.0,22.0,45320.0,1.0,45709,72
1988-06-19|12|Sydney Swans|West Coast Eagles,1988-06-19,1988,45728.0,20.0,,,45728,66
1988-06-25|13|Brisbane Bears|North Melbourne Kangaroos,1988-06-25,1988,45320.0,26.0,45320.0,1.0,45320,100
1988-06-25|13|Carlton Blues|Melbourne Demons,1988-06-25,1988,45380.0,24.0,45698.0,2.0,45698,84
1988-06-25|13|Collingwood Magpies|Sydney Swans,1988-06-25,1988,45386.0,35.0,,,45386,105
1988-06-25|13|Essendon Bombers|Western Bulldogs,1988-06-25,1988,45852.0,15.0,45852.0,2.0,45852,83
1988-06-25|13|Geelong Cats|Hawthorn Hawks,1988-06-25,1988,45478.0,26.0,45478.0,1.0,45478,79
1988-06-25|13|Richmond Tigers|St Kilda Saints,1988-06-25,1988,45393.0,39.0,45393.0,2.0,45393,154
1988-06-26|13|Fitzroy Lions|West Coast Eagles,1988-06-26,1988,45702.0,29.0,45695.0,3.0,45702,106
1988-07-01|14|Richmond Tigers|Sydney Swans,1988-07-01,1988,45661.0,20.0,45661.0,1.0,45661,77
1988-07-02|14|Carlton Blues|Collingwood Magpies,1988-07-02,1988,45386.0,25.0,45386.0,2.0,45386,101
1988-07-02|14|Essendon Bombers|West Coast Eagles,1988-07-02,1988,45702.0,28.0,45702.0,2.0,45702,108
1988-07-02|14|Fitzroy Lions|North Melbourne Kangaroos,1988-07-02,1988,45320.0,21.0,45684.0,1.0,45361,70
1988-07-02|14|Geelong Cats|Melbourne Demons,1988-07-02,1988,45596.0,21.0,45698.0,1.0,45698,87
1988-07-03|14|Brisbane Bears|St Kilda Saints,1988-07-03,1988,45393.0,20.0,45831.0,1.0,45831,78
1988-07-09|15|Carlton Blues|St Kilda Saints,1988-07-09,1988,45380.0,30.0,45682.0,2.0,45380,120
1988-07-09|15|Collingwood Magpies|Fitzroy Lions,1988-07-09,1988,45384.0,15.0,45384.0,3.0,45384,69
1988-07-09|15|Melbourne Demons|Sydney Swans,1988-07-09,1988,45939.0,9.0,,,45939,32
1988-07-09|15|Richmond Tigers|Western Bulldogs,1988-07-09,1988,45661.0,21.0,,,45661,64
1988-07-10|15|Brisbane Bears|Hawthorn Hawks,1988-07-10,1988,45550.0,16.0,,,45550,40
1988-07-10|15|Essendon Bombers|North Melbourne Kangaroos,1988-07-10,1988,45891.0,19.0,45852.0,2.0,45891,99
1988-07-10|15|Geelong Cats|West Coast Eagles,1988-07-10,1988,45702.0,28.0,45702.0,3.0,45702,112
1988-07-15|16|Brisbane Bears|West Coast Eagles,1988-07-15,1988,45702.0,29.0,,,45702,97
1988-07-16|16|Carlton Blues|Geelong Cats,1988-07-16,1988,45867.0,33.0,45867.0,1.0,45867,109
1988-07-16|16|Collingwood Magpies|Melbourne Demons,1988-07-16,1988,45386.0,17.0,45455.0,3.0,45698,86
1988-07-16|16|Essendon Bombers|Fitzroy Lions,1988-07-16,1988,45384.0,20.0,45695.0,2.0,45384,75
1988-07-16|16|Richmond Tigers|St Kilda Saints,1988-07-16,1988,45661.0,27.0,45661.0,1.0,45831,97
1988-07-17|16|Hawthorn Hawks|Sydney Swans,1988-07-17,1988,45550.0,6.0,,,45550,18
1988-07-17|16|North Melbourne Kangaroos|Western Bulldogs,1988-07-17,1988,45320.0,24.0,45684.0,5.0,45320,94
1988-07-22|17|Fitzroy Lions|West Coast Eagles,1988-07-22,1988,45702.0,28.0,45361.0,1.0,45702,127
1988-07-23|17|Carlton Blues|Richmond Tigers,1988-07-23,1988,45661.0,20.0,45879.0,3.0,45879,84
1988-07-23|17|Collingwood Magpies|North Melbourne Kangaroos,1988-07-23,1988,45386.0,21.0,45684.0,3.0,45386,65
1988-07-23|17|Geelong Cats|Western Bulldogs,1988-07-23,1988,45478.0,25.0,45867.0,2.0,45478,97
1988-07-23|17|Hawthorn Hawks|Melbourne Demons,1988-07-23,1988,45698.0,15.0,45698.0,1.0,45698,65
1988-07-23|17|St Kilda Saints|Sydney Swans,1988-07-23,1988,45682.0,9.0,45831.0,1.0,45393,102
1988-07-24|17|Brisbane Bears|Essendon Bombers,1988-07-24,1988,45352.0,22.0,45352.0,1.0,45352,94
1988-07-29|18|Geelong Cats|Sydney Swans,1988-07-29,1988,45478.0,22.0,45478.0,1.0,45478,85
1988-07-30|18|Carlton Blues|Fitzroy Lions,1988-07-30,1988,45380.0,28.0,45361.0,1.0,45380,91
1988-07-30|18|Collingwood Magpies|St Kilda Saints,1988-07-30,1988,45386.0,23.0,45393.0,1.0,45386,86
1988-07-30|18|Essendon Bombers|Hawthorn Hawks,1988-07-30,1988,45852.0,15.0,45852.0,2.0,45852,73
1988-07-30|18|North Melbourne Kangaroos|Richmond Tigers,1988-07-30,1988,45661.0,31.0,45647.0,1.0,45661,88
1988-07-31|18|Brisbane Bears|Western Bulldogs,1988-07-31,1988,45597.0,4.0,,,45597,21
1988-07-31|18|Melbourne Demons|West Coast Eagles,1988-07-31,1988,45728.0,20.0,45698.0,2.0,45728,71
1988-08-05|19|Brisbane Bears|Collingwood Magpies,1988-08-05,1988,45386.0,26.0,45386.0,1.0,45386,119
1988-08-06|19|Carlton Blues|Sydney Swans,1988-08-06,1988,45380.0,24.0,45380.0,1.0,45380,94
1988-08-06|19|Essendon Bombers|Geelong Cats,1988-08-06,1988,45352.0,26.0,45352.0,1.0,45352,105
1988-08-06|19|Fitzroy Lions|Hawthorn Hawks,1988-08-06,1988,45361.0,16.0,45384.0,2.0,45384,70
1988-08-06|19|Melbourne Demons|Richmond Tigers,1988-08-06,1988,45661.0,29.0,45698.0,2.0,45698,81
1988-08-06|19|St Kilda Saints|Western Bulldogs,1988-08-06,1988,45393.0,16.0,,,45682,47
