match_id,match_date,season,round,home_team,away_team,venue,home_score,away_score,target_home_win,target_draw,target_result,target_margin,home_win_rate_last5,away_win_rate_last5,home_avg_score_for_last5,away_avg_score_for_last5,home_avg_score_against_last5,away_avg_score_against_last5,home_win_streak,away_win_streak,home_rest_days,away_rest_days,home_ladder_points_prior,away_ladder_points_prior,home_ladder_position_prior,away_ladder_position_prior,ladder_points_diff,h2h_home_win_rate_prior,h2h_games_prior
329,2014-04-20,2014,5,Adelaide Crows,Greater Western Sydney Giants,Adelaide Oval,137,72,1,0,W,65,0.4,0.4,94.8,82.4,95.0,93.0,0,0,15.0,8.0,0,8,20.0,9.0,-8,1.0,2
6361,2014-04-20,2014,5,Melbourne Demons,Gold Coast Suns,Melbourne Cricket Ground,78,86,0,0,L,-8,0.2,0.6,59.2,87.0,87.0,85.6,1,0,8.0,8.0,4,8,18.0,14.0,-4,0.6,5
9944,2014-04-20,2014,5,Western Bulldogs,Carlton Blues,Marvel Stadium,91,119,0,0,L,-28,0.6,0.2,88.0,80.8,97.0,106.6,2,0,8.0,8.0,8,0,14.0,20.0,8,0.44871794871794873,39
3909,2014-04-21,2014,5,Geelong Cats,Hawthorn Hawks,Melbourne Cricket Ground,106,87,1,0,W,19,1.0,1.0,100.4,118.2,67.4,73.4,5,10,9.0,9.0,16,16,2.0,1.0,0,0.4782608695652174,46
2123,2014-04-25,2014,6,Collingwood Magpies,Essendon Bombers,Melbourne Cricket Ground,83,60,1,0,W,23,0.6,0.4,82.8,89.6,80.4,80.2,2,0,6.0,6.0,12,8,5.0,9.0,4,0.49074074074074076,54
3308,2014-04-25,2014,6,Fremantle Dockers,North Melbourne Kangaroos,Domain Stadium,61,74,0,0,L,-13,0.4,0.6,83.2,77.8,81.0,76.8,0,0,6.0,6.0,8,12,9.0,6.0,-4,0.391304347826087,23
8148,2014-04-25,2014,6,St Kilda Saints,brisbane lions,Westpac Stadium,79,82,0,0,L,-3,0.6,0.4,70.4,89.8,84.6,94.2,1,0,6.0,237.0,12,0,8.0,,12,0.0,2
1524,2014-04-26,2014,6,Carlton Blues,West Coast Eagles,Marvel Stadium,92,89,1,0,W,3,0.2,0.6,81.4,85.6,105.6,66.8,1,0,6.0,7.0,4,12,19.0,6.0,-8,0.46875,32
4263,2014-04-26,2014,6,Gold Coast Suns,Greater Western Sydney Giants,People First Stadium,134,94,1,0,W,40,0.6,0.4,75.0,84.2,88.6,91.2,1,0,6.0,6.0,12,8,8.0,13.0,4,0.75,4
6362,2014-04-26,2014,6,Melbourne Demons,Sydney Swans,Melbourne Cricket Ground,38,69,0,0,L,-31,0.2,0.4,57.4,82.0,82.8,85.0,0,1,6.0,7.0,4,8,20.0,12.0,-4,0.44680851063829785,47
6960,2014-04-27,2014,6,Port Adelaide Power,Geelong Cats,Adelaide Oval,107,67,1,0,W,40,0.8,1.0,113.2,102.4,71.8,68.8,2,6,8.0,6.0,16,20,2.0,1.0,-4,0.2391304347826087,23
7546,2014-04-27,2014,6,Richmond Tigers,Hawthorn Hawks,Melbourne Cricket Ground,52,118,0,0,L,-66,0.4,0.8,88.2,120.2,92.4,82.2,1,0,10.0,6.0,8,16,12.0,3.0,-8,0.38461538461538464,39
9945,2014-04-27,2014,6,Western Bulldogs,adelaide crows,Marvel Stadium,83,92,0,0,L,-9,0.4,0.2,84.8,95.4,103.4,94.4,0,1,7.0,14.0,8,4,14.0,16.0,4,1.0,6
1525,2014-05-02,2014,7,Carlton Blues,Collingwood Magpies,Melbourne Cricket Ground,70,104,0,0,L,-34,0.4,0.8,82.4,90.2,99.4,69.2,2,3,6.0,7.0,8,16,16.0,4.0,-8,0.5576923076923077,52
331,2014-05-03,2014,7,Adelaide Crows,Melbourne Demons,Adelaide Oval,67,70,0,0,L,-3,0.4,0.2,98.2,54.8,99.0,83.0,1,0,13.0,7.0,4,4,19.0,20.0,0,0.6551724137931034,29
924,2014-05-03,2014,7,Brisbane Lions,Sydney Swans,The Gabba,44,123,0,0,L,-79,0.0,0.6,65.8,82.4,122.2,72.8,0,2,16.0,7.0,0,12,22.0,8.0,-12,0.34782608695652173,23
2724,2014-05-03,2014,7,Essendon Bombers,Western Bulldogs,Marvel Stadium,73,65,1,0,W,8,0.2,0.4,81.8,87.6,84.8,95.0,0,0,8.0,6.0,8,8,11.0,15.0,0,0.6022727272727273,44
4572,2014-05-03,2014,7,Greater Western Sydney Giants,Port Adelaide Power,Manuka Oval,97,132,0,0,L,-35,0.2,0.8,83.2,110.6,104.6,67.8,0,3,7.0,6.0,8,20,13.0,1.0,-12,0.3333333333333333,3
5181,2014-05-03,2014,7,Hawthorn Hawks,St Kilda Saints,Melbourne Cricket Ground,175,30,1,0,W,145,0.8,0.4,116.0,72.6,74.4,90.8,1,0,6.0,8.0,20,12,2.0,10.0,8,0.7083333333333334,36
3911,2014-05-04,2014,7,Geelong Cats,richmond tigers,Melbourne Cricket Ground,81,76,1,0,W,5,0.8,0.4,92.0,101.2,74.0,86.0,0,0,7.0,29.0,20,0,3.0,21.0,20,0.8,5
5777,2014-05-04,2014,7,North Melbourne Kangaroos,Gold Coast Suns,Marvel Stadium,77,120,0,0,L,-43,0.8,0.6,80.6,84.4,69.2,93.6,1,2,9.0,8.0,16,16,6.0,7.0,0,1.0,3
9353,2014-05-04,2014,7,West Coast Eagles,Fremantle Dockers,Domain Stadium,54,73,0,0,L,-19,0.4,0.4,76.6,83.0,71.4,80.4,0,0,8.0,9.0,12,8,8.0,12.0,4,0.5862068965517241,29
8748,2014-05-09,2014,8,Sydney Swans,hawthorn hawks,Accor Stadium,107,88,1,0,W,19,0.8,1.0,93.2,139.4,63.8,81.2,3,7,6.0,273.0,16,0,6.0,,16,1.0,1
925,2014-05-10,2014,8,Brisbane Lions,Essendon Bombers,The Gabba,57,65,0,0,L,-8,0.0,0.4,56.4,79.2,119.0,79.8,0,1,7.0,7.0,0,12,23.0,10.0,-12,0.5,18
6364,2014-05-10,2014,8,Melbourne Demons,western bulldogs,Melbourne Cricket Ground,83,99,0,0,L,-16,0.4,0.0,62.8,68.0,71.8,97.0,1,0,7.0,1022.0,8,0,17.0,,8,0.8,5
6962,2014-05-10,2014,8,Port Adelaide Power,Fremantle Dockers,Adelaide Oval,94,76,1,0,W,18,0.8,0.4,111.6,80.2,72.6,83.4,4,1,7.0,6.0,24,12,2.0,10.0,12,0.5714285714285714,21
9354,2014-05-11,2014,8,West Coast Eagles,greater western sydney giants,Domain Stadium,188,77,1,0,W,111,0.2,0.0,62.8,39.666666666666664,80.0,140.33333333333334,0,0,7.0,672.0,12,0,9.0,,12,,0
8150,2014-05-12,2014,8,St Kilda Saints,carlton blues,Marvel Stadium,69,101,0,0,L,-32,0.2,0.4,59.6,85.4,108.2,89.2,0,0,9.0,240.0,12,0,11.0,,12,0.5,4
332,2014-05-15,2014,9,Adelaide Crows,Collingwood Magpies,Adelaide Oval,76,55,1,0,W,21,0.2,0.8,85.8,93.2,104.4,69.4,0,4,12.0,13.0,4,20,22.0,5.0,-16,0.35714285714285715,28
2726,2014-05-16,2014,9,Essendon Bombers,Sydney Swans,Marvel Stadium,64,114,0,0,L,-50,0.4,0.8,64.6,87.8,79.8,67.2,2,4,6.0,7.0,16,20,8.0,4.0,-4,0.5340909090909091,44
3311,2014-05-17,2014,9,Fremantle Dockers,Geelong Cats,Domain Stadium,96,64,1,0,W,32,0.4,0.8,79.6,89.6,74.8,75.6,0,1,7.0,13.0,12,24,10.0,3.0,-12,0.21739130434782608,23
5778,2014-05-17,2014,9,North Melbourne Kangaroos,brisbane lions,Marvel Stadium,125,38,1,0,W,87,0.6,0.4,79.4,86.0,82.4,97.8,0,1,13.0,22.0,16,4,10.0,22.0,12,1.0,1
7548,2014-05-17,2014,9,Richmond Tigers,Melbourne Demons,Melbourne Cricket Ground,74,91,0,0,L,-17,0.4,0.4,79.4,70.0,92.8,75.8,0,0,20.0,7.0,8,8,14.0,18.0,0,0.5217391304347826,46
8151,2014-05-18,2014,9,St Kilda Saints,gold coast suns,Marvel Stadium,87,125,0,0,L,-38,0.2,0.0,61.8,63.333333333333336,111.8,155.33333333333334,0,0,6.0,266.0,12,0,12.0,,12,1.0,1
3913,2014-05-23,2014,10,Geelong Cats,north melbourne kangaroos,GMHBA Stadium,111,91,1,0,W,20,0.6,0.4,85.0,91.4,79.6,81.6,0,1,6.0,300.0,24,0,4.0,,24,0.5,2
2126,2014-05-24,2014,10,Collingwood Magpies,West Coast Eagles,Melbourne Cricket Ground,109,101,1,0,W,8,0.8,0.2,89.0,83.8,67.2,83.8,0,1,9.0,13.0,20,16,6.0,8.0,4,0.40625,32
4574,2014-05-24,2014,10,Greater Western Sydney Giants,Richmond Tigers,ENGIE Stadium,41,154,0,0,L,-113,0.2,0.4,85.0,80.4,112.0,93.6,0,0,21.0,7.0,8,8,16.0,15.0,0,0.0,1
6963,2014-05-24,2014,10,Port Adelaide Power,Hawthorn Hawks,Adelaide Oval,100,86,1,0,W,14,1.0,0.8,112.4,133.0,68.4,63.2,5,2,14.0,21.0,28,24,1.0,3.0,4,0.5652173913043478,23
1527,2014-05-25,2014,10,Carlton Blues,adelaide crows,Melbourne Cricket Ground,81,76,1,0,W,5,0.4,0.4,79.2,96.0,100.6,86.8,0,2,23.0,28.0,8,8,17.0,14.0,0,0.75,4
4266,2014-05-25,2014,10,Gold Coast Suns,Western Bulldogs,People First Stadium,119,74,1,0,W,45,0.8,0.4,100.6,89.8,91.6,93.0,3,0,21.0,22.0,20,8,7.0,17.0,12,0.25,4
8750,2014-05-29,2014,11,Sydney Swans,Geelong Cats,Sydney Cricket Ground,148,38,1,0,W,110,1.0,0.6,101.0,85.8,61.8,91.4,5,1,13.0,6.0,24,28,4.0,2.0,-4,0.3469387755102041,49
8152,2014-05-30,2014,11,St Kilda Saints,Collingwood Magpies,Marvel Stadium,54,140,0,0,L,-86,0.2,0.8,69.2,88.8,109.6,73.0,0,1,12.0,6.0,12,24,14.0,6.0,-12,0.32222222222222224,45
927,2014-05-31,2014,11,Brisbane Lions,Carlton Blues,The Gabba,98,91,1,0,W,7,0.0,0.6,54.2,84.0,113.4,88.2,0,1,21.0,6.0,0,12,27.0,12.0,-12,0.44,25
2727,2014-05-31,2014,11,Essendon Bombers,Richmond Tigers,Melbourne Cricket Ground,104,54,1,0,W,50,0.4,0.4,65.4,91.6,80.0,84.6,0,1,15.0,7.0,16,12,10.0,11.0,4,0.686046511627907,43
6366,2014-05-31,2014,11,Melbourne Demons,Port Adelaide Power,TIO Traeger Park,75,95,0,0,L,-20,0.4,1.0,72.0,100.6,79.0,76.4,1,6,14.0,7.0,12,32,13.0,1.0,-20,0.43478260869565216,23
334,2014-06-01,2014,11,Adelaide Crows,gold coast suns,Adelaide Oval,109,77,1,0,W,32,0.4,0.25,84.8,78.75,91.6,138.25,1,1,17.0,14.0,8,4,16.0,21.0,4,1.0,1
5184,2014-06-01,2014,11,Hawthorn Hawks,Greater Western Sydney Giants,Melbourne Cricket Ground,94,87,1,0,W,7,0.6,0.0,122.8,77.4,67.4,133.4,0,0,8.0,8.0,24,8,5.0,18.0,16,1.0,1
9356,2014-06-01,2014,11,West Coast Eagles,North Melbourne Kangaroos,Domain Stadium,44,82,0,0,L,-38,0.2,0.6,97.6,85.0,84.2,72.0,0,1,8.0,15.0,16,20,9.0,7.0,-4,0.5641025641025641,39
9949,2014-06-01,2014,11,Western Bulldogs,Fremantle Dockers,Marvel Stadium,51,89,0,0,L,-38,0.2,0.4,84.6,76.2,97.2,75.6,0,1,7.0,15.0,8,16,17.0,10.0,-8,0.5714285714285714,21
3915,2014-06-06,2014,12,Geelong Cats,Carlton Blues,Marvel Stadium,107,102,1,0,W,5,0.4,0.6,72.2,90.6,103.6,91.6,0,0,8.0,6.0,28,12,5.0,13.0,16,0.5384615384615384,39
4576,2014-06-07,2014,12,Greater Western Sydney Giants,Essendon Bombers,ENGIE Stadium,66,81,0,0,L,-15,0.0,0.6,78.2,73.2,130.2,74.6,0,1,6.0,7.0,8,20,18.0,9.0,-12,0.0,2
5185,2014-06-07,2014,12,Hawthorn Hawks,west coast eagles,UTAS Stadium,123,79,1,0,W,44,0.6,0.6,112.0,91.8,75.0,80.6,1,3,6.0,363.0,28,0,3.0,,28,0.0,1
6965,2014-06-07,2014,12,Port Adelaide Power,St Kilda Saints,Adelaide Oval,129,59,1,0,W,70,1.0,0.0,105.6,63.8,80.2,124.6,7,0,7.0,8.0,36,12,1.0,15.0,24,0.5789473684210527,19
9950,2014-06-07,2014,12,Western Bulldogs,Brisbane Lions,Marvel Stadium,87,95,0,0,L,-8,0.0,0.2,72.8,61.6,98.4,108.8,0,1,6.0,7.0,8,4,17.0,23.0,4,0.5416666666666666,24
3313,2014-06-08,2014,12,Fremantle Dockers,Adelaide Crows,Domain Stadium,90,50,1,0,W,40,0.6,0.6,79.0,92.0,67.4,81.6,2,2,7.0,7.0,20,12,9.0,12.0,8,0.4444444444444444,27
4268,2014-06-08,2014,12,Gold Coast Suns,Sydney Swans,People First Stadium,74,109,0,0,L,-35,0.8,1.0,101.6,112.2,94.2,54.4,4,6,14.0,10.0,24,28,8.0,4.0,-4,0.0,3
5781,2014-06-08,2014,12,North Melbourne Kangaroos,richmond tigers,Marvel Stadium,116,88,1,0,W,28,0.6,0.4,83.2,102.0,71.2,83.4,2,0,7.0,35.0,24,0,7.0,25.0,24,0.75,4
6367,2014-06-09,2014,12,Melbourne Demons,Collingwood Magpies,Melbourne Cricket Ground,28,61,0,0,L,-33,0.4,0.8,71.4,98.2,80.8,72.2,0,2,9.0,10.0,12,28,14.0,5.0,-16,0.4418604651162791,43
1530,2014-06-13,2014,13,Carlton Blues,Hawthorn Hawks,Melbourne Cricket Ground,90,118,0,0,L,-28,0.4,0.8,87.2,119.2,94.8,69.6,0,2,7.0,6.0,12,32,13.0,2.0,-20,0.3877551020408163,49
336,2014-06-14,2014,13,Adelaide Crows,North Melbourne Kangaroos,Adelaide Oval,109,73,1,0,W,36,0.6,0.8,87.8,94.8,72.8,70.2,0,3,6.0,6.0,12,28,12.0,6.0,-16,0.5151515151515151,33
929,2014-06-14,2014,13,Brisbane Lions,Greater Western Sydney Giants,The Gabba,80,125,0,0,L,-45,0.4,0.0,71.4,77.0,94.4,119.0,2,0,7.0,7.0,8,8,19.0,18.0,0,1.0,2
7552,2014-06-14,2014,13,Richmond Tigers,Fremantle Dockers,Melbourne Cricket Ground,85,105,0,0,L,-20,0.4,0.8,88.0,84.8,83.4,62.6,0,3,14.0,6.0,12,24,12.0,7.0,-12,0.6153846153846154,26
8752,2014-06-14,2014,13,Sydney Swans,Port Adelaide Power,Sydney Cricket Ground,98,94,1,0,W,4,1.0,1.0,120.2,110.0,61.6,78.6,7,8,6.0,7.0,32,40,3.0,1.0,-8,0.7222222222222222,18
9358,2014-06-14,2014,13,West Coast Eagles,Gold Coast Suns,Domain Stadium,103,100,1,0,W,3,0.2,0.8,95.2,106.6,86.6,86.4,0,0,13.0,6.0,16,24,10.0,9.0,-8,1.0,3
2129,2014-06-15,2014,13,Collingwood Magpies,Western Bulldogs,Marvel Stadium,98,106,0,0,L,-8,0.8,0.0,93.8,72.0,65.8,93.6,3,0,6.0,8.0,32,8,4.0,18.0,24,0.6162790697674418,43
2729,2014-06-15,2014,13,Essendon Bombers,Melbourne Demons,Melbourne Cricket Ground,77,78,0,0,L,-1,0.8,0.4,77.4,69.4,71.2,79.2,2,0,8.0,6.0,24,12,8.0,16.0,12,0.6744186046511628,43
3916,2014-06-15,2014,13,Geelong Cats,St Kilda Saints,GMHBA Stadium,133,37,1,0,W,96,0.6,0.0,80.2,59.8,102.6,134.0,1,0,9.0,8.0,32,12,5.0,17.0,20,0.6744186046511628,43
7553,2014-06-20,2014,14,Richmond Tigers,sydney swans,Melbourne Cricket Ground,51,62,0,0,L,-11,0.2,0.6,83.8,103.0,91.8,85.4,0,0,6.0,363.0,12,0,13.0,,12,0.5,4
2730,2014-06-21,2014,14,Essendon Bombers,adelaide crows,Marvel Stadium,101,92,1,0,W,9,0.6,0.4,78.2,94.2,73.8,84.0,0,0,6.0,27.0,24,8,8.0,18.0,16,,0
3315,2014-06-21,2014,14,Fremantle Dockers,Brisbane Lions,Domain Stadium,105,22,1,0,W,83,0.8,0.4,91.2,74.8,68.8,98.2,4,0,7.0,7.0,28,8,6.0,19.0,20,0.47058823529411764,17
4270,2014-06-21,2014,14,Gold Coast Suns,Geelong Cats,People First Stadium,118,78,1,0,W,40,0.6,0.6,109.4,90.6,91.4,94.8,0,2,7.0,6.0,24,36,9.0,4.0,-12,0.0,4
5187,2014-06-21,2014,14,Hawthorn Hawks,Collingwood Magpies,Melbourne Cricket Ground,115,86,1,0,W,29,0.8,0.6,119.2,92.6,77.2,73.0,3,0,8.0,6.0,36,32,2.0,6.0,4,0.6744186046511628,43
6967,2014-06-21,2014,14,Port Adelaide Power,Western Bulldogs,Adelaide Oval,128,56,1,0,W,72,0.8,0.2,102.4,76.6,78.8,94.8,0,1,7.0,6.0,40,12,2.0,16.0,28,0.5,16
4578,2014-06-22,2014,14,Greater Western Sydney Giants,Carlton Blues,ENGIE Stadium,100,92,1,0,W,8,0.2,0.2,83.2,86.8,108.2,100.6,1,0,8.0,9.0,12,12,15.0,14.0,0,0.0,2
6369,2014-06-22,2014,14,Melbourne Demons,North Melbourne Kangaroos,Melbourne Cricket Ground,66,107,0,0,L,-41,0.4,0.6,71.0,94.6,81.2,79.8,1,0,7.0,8.0,16,28,13.0,7.0,-12,0.40425531914893614,47
8155,2014-06-22,2014,14,St Kilda Saints,West Coast Eagles,Marvel Stadium,70,103,0,0,L,-33,0.0,0.4,61.2,98.0,125.6,88.2,0,1,7.0,8.0,12,20,17.0,10.0,-8,0.4264705882352941,34
3918,2014-06-27,2014,15,Geelong Cats,Essendon Bombers,Marvel Stadium,89,80,1,0,W,9,0.6,0.6,93.4,85.4,99.2,80.8,0,1,6.0,6.0,36,28,4.0,9.0,8,0.5853658536585366,41
931,2014-06-28,2014,15,Brisbane Lions,North Melbourne Kangaroos,The Gabba,70,66,1,0,W,4,0.4,0.8,70.4,100.6,94.6,69.0,0,1,7.0,6.0,8,32,19.0,6.0,-24,0.5576923076923077,26
3316,2014-06-28,2014,15,Fremantle Dockers,West Coast Eagles,Domain Stadium,88,81,1,0,W,7,1.0,0.6,97.0,107.8,54.4,87.6,5,2,7.0,6.0,32,24,5.0,10.0,8,0.43333333333333335,30
5188,2014-06-28,2014,15,Hawthorn Hawks,Gold Coast Suns,UTAS Stadium,116,63,1,0,W,53,0.8,0.6,107.2,106.2,88.4,88.2,4,1,7.0,7.0,40,28,2.0,8.0,12,1.0,4
8156,2014-06-28,2014,15,St Kilda Saints,Richmond Tigers,Marvel Stadium,73,117,0,0,L,-44,0.0,0.2,61.4,83.6,126.0,80.6,0,0,6.0,8.0,12,12,18.0,14.0,0,0.5595238095238095,42
8754,2014-06-28,2014,15,Sydney Swans,greater western sydney giants,Sydney Cricket Ground,106,60,1,0,W,46,1.0,0.0,115.2,49.0,71.6,152.25,8,0,14.0,48.0,36,0,4.0,30.0,36,1.0,1
338,2014-06-29,2014,15,Adelaide Crows,Port Adelaide Power,Adelaide Oval,99,76,1,0,W,23,0.6,0.8,82.2,109.2,73.0,74.8,1,1,15.0,8.0,16,44,12.0,2.0,-28,0.4117647058823529,34
2131,2014-06-29,2014,15,Collingwood Magpies,Carlton Blues,Melbourne Cricket Ground,91,76,1,0,W,15,0.6,0.2,98.8,91.2,80.8,99.8,0,0,8.0,7.0,32,12,6.0,15.0,20,0.4528301886792453,53
9953,2014-06-29,2014,15,Western Bulldogs,Melbourne Demons,Marvel Stadium,91,85,1,0,W,6,0.2,0.4,74.8,67.6,105.8,82.8,0,0,8.0,7.0,12,16,16.0,14.0,-4,0.5555555555555556,45
5785,2014-07-04,2014,16,North Melbourne Kangaroos,Hawthorn Hawks,Marvel Stadium,108,88,1,0,W,20,0.6,1.0,88.8,113.2,75.4,81.0,0,5,6.0,6.0,32,44,7.0,1.0,-12,0.4411764705882353,51
4272,2014-07-05,2014,16,Gold Coast Suns,Collingwood Magpies,People First Stadium,80,75,1,0,W,5,0.4,0.6,94.8,95.2,96.0,75.8,0,1,7.0,6.0,28,36,9.0,6.0,-8,0.0,2
4580,2014-07-05,2014,16,Greater Western Sydney Giants,Adelaide Crows,ENGIE Stadium,72,140,0,0,L,-68,0.4,0.8,83.8,88.6,100.2,74.2,2,2,13.0,6.0,16,20,13.0,11.0,-4,0.0,3
6371,2014-07-05,2014,16,Melbourne Demons,Fremantle Dockers,TIO Stadium,34,97,0,0,L,-63,0.2,1.0,66.4,95.4,86.2,57.8,0,6,6.0,7.0,16,36,15.0,5.0,-20,0.45454545454545453,22
6969,2014-07-05,2014,16,Port Adelaide Power,Essendon Bombers,Adelaide Oval,60,62,0,0,L,-2,0.6,0.6,104.4,88.6,77.4,75.8,0,0,6.0,8.0,44,28,2.0,9.0,16,0.55,20
7555,2014-07-05,2014,16,Richmond Tigers,Brisbane Lions,Melbourne Cricket Ground,79,54,1,0,W,25,0.4,0.6,92.2,73.0,77.0,94.8,1,1,7.0,7.0,16,12,12.0,17.0,4,0.6,20
1533,2014-07-06,2014,16,Carlton Blues,st kilda saints,Marvel Stadium,151,66,1,0,W,85,0.0,0.6,90.2,99.8,102.8,70.4,0,2,7.0,449.0,12,0,16.0,,12,0.8,5
3919,2014-07-06,2014,16,Geelong Cats,Western Bulldogs,GMHBA Stadium,69,56,1,0,W,13,0.6,0.4,89.0,78.2,97.0,99.0,1,1,9.0,7.0,40,16,5.0,15.0,24,0.6222222222222222,45
9361,2014-07-06,2014,16,West Coast Eagles,Sydney Swans,Domain Stadium,51,79,0,0,L,-28,0.4,1.0,86.4,115.0,89.8,66.0,0,9,8.0,8.0,24,40,10.0,4.0,-16,0.42857142857142855,35
340,2014-07-11,2014,17,Adelaide Crows,Hawthorn Hawks,Adelaide Oval,92,104,0,0,L,-12,0.8,0.8,101.4,112.0,77.6,85.2,3,0,6.0,7.0,24,44,11.0,1.0,-20,0.5,28
933,2014-07-12,2014,17,Brisbane Lions,west coast eagles,The Gabba,64,76,0,0,L,-12,0.4,0.6,64.2,97.2,92.4,82.6,0,0,7.0,35.0,12,0,17.0,29.0,12,0.5,6
5786,2014-07-12,2014,17,North Melbourne Kangaroos,St Kilda Saints,Ninja Stadium,92,33,1,0,W,59,0.6,0.0,94.0,58.6,84.2,124.4,1,0,8.0,14.0,36,12,6.0,18.0,24,0.5897435897435898,39
6372,2014-07-12,2014,17,Melbourne Demons,Geelong Cats,Melbourne Cricket Ground,36,102,0,0,L,-66,0.2,0.8,58.2,95.2,86.6,78.6,0,2,7.0,6.0,16,44,16.0,4.0,-28,0.32222222222222224,45
8756,2014-07-12,2014,17,Sydney Swans,Carlton Blues,Sydney Cricket Ground,122,51,1,0,W,71,1.0,0.2,108.0,102.2,63.4,96.4,10,1,6.0,6.0,44,16,3.0,13.0,28,0.5238095238095238,42
9955,2014-07-12,2014,17,Western Bulldogs,Gold Coast Suns,Cazaly's Stadium,94,66,1,0,W,28,0.4,0.4,79.2,87.0,95.0,96.2,0,1,6.0,7.0,16,32,15.0,9.0,-16,0.6,5
2733,2014-07-13,2014,17,Essendon Bombers,Collingwood Magpies,Melbourne Cricket Ground,103,39,1,0,W,64,0.6,0.4,80.2,82.2,77.0,81.0,1,0,8.0,8.0,32,36,8.0,7.0,-4,0.5,55
3318,2014-07-13,2014,17,Fremantle Dockers,greater western sydney giants,Domain Stadium,136,60,1,0,W,76,1.0,0.0,97.0,51.2,54.4,143.0,7,0,8.0,15.0,40,0,5.0,30.0,40,,0
7556,2014-07-13,2014,17,Richmond Tigers,Port Adelaide Power,Marvel Stadium,126,106,1,0,W,20,0.4,0.4,77.2,97.4,79.6,74.8,2,0,8.0,8.0,20,44,12.0,4.0,-24,0.35714285714285715,21
1535,2014-07-18,2014,18,Carlton Blues,North Melbourne Kangaroos,Marvel Stadium,109,86,1,0,W,23,0.2,0.6,92.0,89.2,99.4,73.2,0,2,6.0,6.0,16,40,14.0,6.0,-24,0.5,38
4582,2014-07-19,2014,18,Greater Western Sydney Giants,geelong cats,ENGIE Stadium,87,94,0,0,L,-7,0.4,0.4,90.0,99.6,97.4,87.0,0,0,14.0,302.0,16,0,15.0,,16,,0
8159,2014-07-19,2014,18,St Kilda Saints,Fremantle Dockers,Marvel Stadium,118,60,1,0,W,58,0.0,1.0,54.4,106.2,114.8,56.4,0,8,7.0,6.0,12,44,18.0,4.0,-32,0.5652173913043478,23
6971,2014-07-20,2014,18,Port Adelaide Power,Melbourne Demons,Adelaide Oval,72,69,1,0,W,3,0.2,0.2,92.8,59.8,88.2,94.8,0,0,7.0,8.0,44,16,4.0,16.0,28,0.5833333333333334,24
9956,2014-07-20,2014,18,Western Bulldogs,Essendon Bombers,Marvel Stadium,94,101,0,0,L,-7,0.6,0.6,80.6,84.6,89.2,71.6,1,2,8.0,7.0,20,36,14.0,7.0,-16,0.3888888888888889,45
9363,2014-07-25,2014,18,West Coast Eagles,Richmond Tigers,Domain Stadium,42,59,0,0,L,-17,0.4,0.6,76.4,91.6,83.8,80.0,0,3,19.0,12.0,24,24,10.0,11.0,0,0.6451612903225806,31
934,2014-07-26,2014,18,Brisbane Lions,Gold Coast Suns,The Gabba,110,56,1,0,W,54,0.2,0.4,58.0,85.4,90.2,93.2,0,0,14.0,14.0,12,32,18.0,9.0,-20,0.7142857142857143,7
5191,2014-07-26,2014,18,Hawthorn Hawks,Sydney Swans,Melbourne Cricket Ground,104,94,1,0,W,10,0.8,1.0,108.2,102.8,87.8,66.0,1,11,15.0,14.0,48,48,1.0,2.0,0,0.66,50
2134,2014-07-27,2014,18,Collingwood Magpies,Adelaide Crows,Melbourne Cricket Ground,82,98,0,0,L,-16,0.2,0.6,77.8,98.0,96.0,83.0,0,0,14.0,16.0,36,24,8.0,12.0,12,0.6206896551724138,29
3320,2014-07-31,2014,19,Fremantle Dockers,Carlton Blues,Domain Stadium,83,78,1,0,W,5,0.8,0.4,97.2,95.8,63.0,93.0,0,1,12.0,13.0,44,20,5.0,13.0,24,0.52,25
8758,2014-08-01,2014,19,Sydney Swans,essendon bombers,Sydney Cricket Ground,79,57,1,0,W,22,0.8,0.6,99.8,103.0,72.0,92.8,0,2,6.0,377.0,48,0,2.0,,48,0.3333333333333333,3
342,2014-08-02,2014,19,Adelaide Crows,West Coast Eagles,Adelaide Oval,105,136,0,0,L,-31,0.8,0.4,107.6,76.0,81.4,79.2,1,0,6.0,8.0,28,24,11.0,12.0,4,0.43333333333333335,30
4275,2014-08-02,2014,19,Gold Coast Suns,St Kilda Saints,People First Stadium,117,64,1,0,W,53,0.4,0.2,76.6,66.2,94.6,101.0,0,1,7.0,14.0,32,16,9.0,18.0,16,0.25,4
5788,2014-08-02,2014,19,North Melbourne Kangaroos,Geelong Cats,Marvel Stadium,79,111,0,0,L,-32,0.6,0.8,91.8,94.2,73.2,65.4,0,3,15.0,21.0,40,48,6.0,5.0,-8,0.4897959183673469,49
7558,2014-08-02,2014,19,Richmond Tigers,Greater Western Sydney Giants,Melbourne Cricket Ground,89,62,1,0,W,27,0.8,0.4,86.4,90.0,67.4,97.4,4,0,8.0,14.0,28,16,11.0,15.0,12,1.0,2
2135,2014-08-03,2014,19,Collingwood Magpies,Port Adelaide Power,Melbourne Cricket Ground,76,70,1,0,W,6,0.2,0.4,74.6,88.4,94.4,82.4,0,1,7.0,14.0,36,48,8.0,4.0,-12,0.5,20
